DL,2561,ABE,ATL,600,818
AA,1249,LAX,ATL,1000,1717
DL,16,LAX,ATL,1000,1710
DL,1754,LAX,ATL,1115,1830
NK,474,LAX,ATL,1148,1908
DL,101,LAX,ATL,1230,1942
DL,1654,LAX,ATL,1345,2055
WN,367,LAX,ATL,1440,2150
DL,1554,LAX,ATL,1505,2209
AA,2513,LAX,ATL,1600,2315
DL,1454,LAX,ATL,1650,2359
DL,1354,LAX,ATL,2240,551
F9,1478,LAX,ATL,2315,620
AA,1116,LAX,ATL,2325,638
DL,1254,LAX,ATL,2340,649
DL,2501,LEX,ATL,600,723
DL,1093,LEX,ATL,715,850
DL,2513,LEX,ATL,1140,1305
DL,840,LEX,ATL,1359,1526
DL,828,LEX,ATL,1651,1824
EV,4964,LEX,ATL,1834,1958
EV,5043,LEX,ATL,1951,2116
DL,2497,LFT,ATL,600,834
EV,5597,LFT,ATL,1120,1355
EV,5071,LFT,ATL,1417,1649
EV,5602,LFT,ATL,1727,2005
DL,1447,LGA,ATL,600,838
WN,542,LGA,ATL,635,920
DL,2853,LGA,ATL,700,945
DL,1647,LGA,ATL,759,1039
DL,325,LGA,ATL,859,1150
F9,1463,LGA,ATL,940,1220
WN,1716,LGA,ATL,950,1240
DL,1504,LGA,ATL,1000,1256
DL,753,LGA,ATL,1059,1348
DL,301,LGA,ATL,1200,1451
MQ,3248,LGA,ATL,1250,1533
DL,315,LGA,ATL,1259,1546
DL,1309,LGA,ATL,1359,1644
WN,133,LGA,ATL,1425,1715
DL,221,LGA,ATL,1459,1748
DL,2499,LGA,ATL,1600,1850
WN,1338,LGA,ATL,1625,1920
DL,1376,LGA,ATL,1700,1958
DL,1203,LGA,ATL,1730,2030
DL,847,LGA,ATL,1800,2051
DL,1805,LGA,ATL,1900,2152
DL,1244,LGA,ATL,2000,2249
WN,2503,LGA,ATL,2000,2245
DL,2655,LGA,ATL,2100,2339
DL,1481,LIT,ATL,600,830
DL,1614,LIT,ATL,710,946
DL,1913,LIT,ATL,1000,1225
DL,1863,LIT,ATL,1145,1419
DL,1861,LIT,ATL,1507,1740
DL,971,LIT,ATL,1728,2009
EV,4889,LNK,ATL,600,913
WN,1408,MCI,ATL,550,850
DL,941,MCI,ATL,555,853
DL,2165,MCI,ATL,655,955
DL,2233,MCI,ATL,815,1114
WN,1027,MCI,ATL,1005,1300
DL,701,MCI,ATL,1009,1305
DL,2075,MCI,ATL,1217,1516
DL,1250,MCI,ATL,1403,1701
DL,918,MCI,ATL,1655,1949
DL,1364,MCI,ATL,1808,2104
WN,510,MCI,ATL,1845,2135
DL,1418,MCO,ATL,520,648
WN,1474,MCO,ATL,605,740
DL,1518,MCO,ATL,620,751
DL,1618,MCO,ATL,720,858
WN,1480,MCO,ATL,805,940
NK,762,MCO,ATL,825,949
DL,1718,MCO,ATL,830,1009
DL,1818,MCO,ATL,930,1103
WN,1604,MCO,ATL,950,1120
DL,2118,MCO,ATL,1025,1155
DL,2018,MCO,ATL,1130,1310
DL,2069,MCO,ATL,1230,1409
WN,1615,MCO,ATL,1325,1455
DL,2169,MCO,ATL,1330,1504
DL,2269,MCO,ATL,1430,1605
WN,1308,MCO,ATL,1520,1655
DL,2620,MCO,ATL,1529,1709
DL,1850,MCO,ATL,1630,1813
DL,897,MCO,ATL,1730,1910
WN,2625,MCO,ATL,1745,1920
F9,1151,MCO,ATL,1810,1940
NK,805,MCO,ATL,1820,1945
DL,2586,MCO,ATL,1830,2011
DL,2830,MCO,ATL,1930,2106
WN,1823,MCO,ATL,1955,2125
DL,1110,MCO,ATL,2030,2200
DL,2480,MDT,ATL,600,803
DL,1235,MDT,ATL,1210,1419
DL,1238,MDT,ATL,1755,2004
DL,2030,MDW,ATL,600,850
WN,2876,MDW,ATL,600,855
DL,2031,MDW,ATL,710,1002
WN,2779,MDW,ATL,805,1100
DL,2120,MDW,ATL,1030,1323
WN,5111,MDW,ATL,1135,1425
DL,1648,MDW,ATL,1225,1519
WN,1672,MDW,ATL,1240,1530
DL,2573,MDW,ATL,1354,1647
DL,1116,MDW,ATL,1528,1824
WN,261,MDW,ATL,1600,1850
DL,762,MDW,ATL,1759,2057
WN,704,MDW,ATL,1830,2120
DL,1688,MDW,ATL,1915,2218
WN,231,MDW,ATL,1955,2250
DL,1499,MEM,ATL,607,824
DL,2570,MEM,ATL,715,942
DL,1563,MEM,ATL,815,1036
DL,2441,MEM,ATL,915,1130
DL,1771,MEM,ATL,1040,1304
DL,1634,MEM,ATL,1204,1432
DL,2451,MEM,ATL,1446,1658
DL,1699,MEM,ATL,1559,1827
DL,1778,MEM,ATL,1735,2005
DL,1788,MEM,ATL,1846,2116
EV,5128,MGM,ATL,545,731
EV,5315,MGM,ATL,655,904
EV,4898,MGM,ATL,900,1055
EV,4934,MGM,ATL,1029,1225
OO,4450,MGM,ATL,1232,1438
EV,5102,MGM,ATL,1421,1614
EV,5183,MGM,ATL,1632,1830
EV,5123,MGM,ATL,1855,2052
DL,1941,MHT,ATL,635,938
DL,891,MIA,ATL,625,823
DL,1460,MIA,ATL,745,941
DL,749,MIA,ATL,900,1057
DL,566,MIA,ATL,1015,1214
F9,1479,MIA,ATL,1120,1320
DL,1220,MIA,ATL,1130,1329
DL,1865,MIA,ATL,1245,1446
DL,72,MIA,ATL,1400,1600
DL,2373,MIA,ATL,1515,1717
DL,1951,MIA,ATL,1630,1835
DL,1860,MIA,ATL,1745,1949
DL,1549,MIA,ATL,1900,2100
AA,2512,MIA,ATL,1959,2202
DL,1873,MIA,ATL,2015,2217
AA,2388,MIA,ATL,2139,2344
WN,1684,MKE,ATL,530,840
DL,771,MKE,ATL,600,902
DL,2539,MKE,ATL,708,1010
DL,764,MKE,ATL,1000,1257
WN,477,MKE,ATL,1000,1300
DL,2833,MKE,ATL,1259,1600
DL,1052,MKE,ATL,1402,1703
DL,2035,MKE,ATL,1700,2003
WN,1746,MKE,ATL,1700,2020
DL,1663,MKE,ATL,1808,2112
DL,2522,MLB,ATL,600,731
DL,1856,MLB,ATL,1123,1303
DL,2213,MLB,ATL,1420,1600
DL,1713,MLB,ATL,1746,1926
EV,5594,MLI,ATL,600,855
EV,5494,MLI,ATL,1114,1400
EV,5192,MLI,ATL,1720,2005
EV,5435,MLU,ATL,600,830
EV,5087,MLU,ATL,1144,1414
EV,5122,MLU,ATL,1406,1632
EV,5526,MLU,ATL,1732,2004
DL,2250,MOB,ATL,600,806
EV,4882,MOB,ATL,725,936
EV,5593,MOB,ATL,903,1114
OO,4650,MOB,ATL,1147,1359
EV,5236,MOB,ATL,1325,1535
OO,4822,MOB,ATL,1555,1804
EV,5129,MOB,ATL,1749,1959
DL,1576,MOB,ATL,1959,2211
DL,1853,MSN,ATL,600,905
DL,951,MSN,ATL,1105,1415
DL,1135,MSN,ATL,1640,1949
DL,1991,MSP,ATL,520,850
WN,289,MSP,ATL,525,855
DL,783,MSP,ATL,630,1005
DL,1122,MSP,ATL,730,1101
DL,1815,MSP,ATL,858,1232
WN,1689,MSP,ATL,935,1305
DL,744,MSP,ATL,1005,1333
DL,1975,MSP,ATL,1112,1440
DL,785,MSP,ATL,1310,1635
DL,1108,MSP,ATL,1520,1846
DL,888,MSP,ATL,1626,2002
WN,176,MSP,ATL,1700,2025
DL,8,MSP,ATL,1740,2116
DL,2329,MSP,ATL,1910,2244
DL,849,MSY,ATL,615,839
WN,1067,MSY,ATL,720,940
DL,775,MSY,ATL,745,1008
DL,1970,MSY,ATL,915,1138
DL,2433,MSY,ATL,1015,1238
DL,82,MSY,ATL,1105,1329
F9,1436,MSY,ATL,1145,1405
DL,754,MSY,ATL,1215,1442
WN,3023,MSY,ATL,1300,1520
DL,1119,MSY,ATL,1315,1541
DL,2425,MSY,ATL,1415,1640
DL,28,MSY,ATL,1515,1739
WN,255,MSY,ATL,1525,1745
DL,74,MSY,ATL,1615,1844
DL,1277,MSY,ATL,1715,1945
DL,1973,MSY,ATL,1815,2044
DL,321,MSY,ATL,1915,2140
WN,1974,MSY,ATL,1920,2140
DL,1588,MYR,ATL,635,755
DL,1064,MYR,ATL,1410,1535
DL,1780,MYR,ATL,1949,2117
EV,5491,OAJ,ATL,600,730
EV,4900,OAJ,ATL,1054,1228
EV,5307,OAJ,ATL,1350,1527
EV,5565,OAJ,ATL,1755,1929
WN,1969,OAK,ATL,1225,1955
DL,1540,OKC,ATL,600,904
WN,3718,OKC,ATL,605,915
DL,2602,OKC,ATL,745,1050
DL,1147,OKC,ATL,1008,1304
DL,2481,OKC,ATL,1230,1531
DL,1221,OKC,ATL,1550,1852
DL,2483,OKC,ATL,1820,2120
DL,1069,OMA,ATL,545,859
DL,1326,OMA,ATL,655,1009
DL,2803,OMA,ATL,1015,1321
DL,2400,OMA,ATL,1337,1648
DL,1582,OMA,ATL,1751,2102
DL,977,ORD,ATL,545,845
UA,421,ORD,ATL,600,904
NK,221,ORD,ATL,600,850
DL,1477,ORD,ATL,645,949
DL,2412,ORD,ATL,745,1047
AA,1530,ORD,ATL,815,1109
DL,2628,ORD,ATL,845,1142
DL,999,ORD,ATL,1000,1253
DL,2428,ORD,ATL,1115,1410
NK,219,ORD,ATL,1225,1520
DL,393,ORD,ATL,1245,1543
OO,6296,ORD,ATL,1349,1645
DL,1157,ORD,ATL,1400,1657
DL,1612,ORD,ATL,1530,1828
DL,1877,ORD,ATL,1645,1946
OO,5566,ORD,ATL,1735,2037
DL,1977,ORD,ATL,1800,2103
AA,2319,ORD,ATL,1835,2136
DL,1777,ORD,ATL,1915,2213
F9,1276,ORD,ATL,1935,2225
NK,317,ORD,ATL,2020,2314
OO,5204,ORD,ATL,2052,2352
AA,2565,ORD,ATL,2150,44
DL,2557,ORF,ATL,545,735
DL,1183,ORF,ATL,700,857
DL,1252,ORF,ATL,805,1000
DL,1113,ORF,ATL,934,1127
DL,1233,ORF,ATL,1236,1435
DL,2141,ORF,ATL,1434,1630
DL,2206,ORF,ATL,1631,1830
DL,1640,ORF,ATL,1750,1950
DL,2595,ORF,ATL,1919,2120
WN,1939,PBI,ATL,535,725
DL,1358,PBI,ATL,545,727
DL,792,PBI,ATL,700,850
DL,1184,PBI,ATL,815,1006
DL,2271,PBI,ATL,920,1108
DL,1134,PBI,ATL,1109,1257
DL,845,PBI,ATL,1226,1419
DL,1656,PBI,ATL,1341,1530
DL,2564,PBI,ATL,1455,1650
DL,768,PBI,ATL,1631,1828
DL,2448,PBI,ATL,1745,1942
DL,1053,PBI,ATL,1915,2109
WN,3089,PBI,ATL,1955,2145
DL,1156,PDX,ATL,620,1350
DL,773,PDX,ATL,1304,2033
DL,503,PDX,ATL,2255,621
EV,5062,PHF,ATL,600,750
EV,5356,PHF,ATL,1154,1343
EV,5339,PHF,ATL,1459,1649
EV,5608,PHF,ATL,1750,1943
DL,2543,PHL,ATL,615,829
WN,264,PHL,ATL,635,855
DL,2061,PHL,ATL,725,946
NK,473,PHL,ATL,740,952
AA,1727,PHL,ATL,745,1010
DL,805,PHL,ATL,845,1057
DL,1478,PHL,ATL,1017,1240
DL,1494,PHL,ATL,1135,1355
DL,1895,PHL,ATL,1245,1457
WN,47,PHL,ATL,1315,1530
DL,1561,PHL,ATL,1400,1617
AA,1887,PHL,ATL,1435,1656
DL,1761,PHL,ATL,1540,1755
AA,2031,PHL,ATL,1635,1856
DL,2236,PHL,ATL,1650,1913
WN,1252,PHL,ATL,1750,2015
DL,1661,PHL,ATL,1800,2039
AA,1833,PHL,ATL,1815,2044
DL,2161,PHL,ATL,1930,2152
AA,1759,PHL,ATL,2025,2243
F9,1023,PHL,ATL,2105,2320
DL,1646,PHX,ATL,55,617
WN,3087,PHX,ATL,530,1055
DL,1128,PHX,ATL,630,1158
DL,1446,PHX,ATL,830,1403
AA,610,PHX,ATL,955,1538
DL,1546,PHX,ATL,1117,1647
AA,612,PHX,ATL,1325,1857
DL,1772,PHX,ATL,1415,1946
WN,2099,PHX,ATL,1605,2140
AA,614,PHX,ATL,1620,2150
DL,2046,PHX,ATL,1652,2223
EV,4928,PIA,ATL,600,858
EV,4925,PIA,ATL,1022,1305
EV,4927,PIA,ATL,1530,1820
DL,1085,PIT,ATL,600,753
WN,2793,PIT,ATL,705,915
DL,2126,PIT,ATL,820,1011
DL,975,PIT,ATL,940,1127
DL,1295,PIT,ATL,1126,1314
DL,1599,PIT,ATL,1310,1500
DL,1794,PIT,ATL,1510,1702
DL,1305,PIT,ATL,1635,1830
DL,1462,PIT,ATL,1758,1949
WN,2300,PIT,ATL,1825,2025
DL,1383,PIT,ATL,1945,2134
DL,1234,PNS,ATL,600,809
DL,1078,PNS,ATL,725,942
DL,2212,PNS,ATL,927,1136
DL,1353,PNS,ATL,1155,1414
DL,1270,PNS,ATL,1454,1711
DL,1814,PNS,ATL,1607,1830
DL,1236,PNS,ATL,1852,2110
DL,1263,PVD,ATL,645,934
DL,2225,PVD,ATL,1234,1525
DL,2104,PVD,ATL,1810,2102
DL,1249,PWM,ATL,700,1006
DL,2837,RDU,ATL,525,650
WN,1208,RDU,ATL,605,735
DL,1456,RDU,ATL,625,751
DL,1482,RDU,ATL,730,908
DL,1137,RDU,ATL,830,1004
DL,2351,RDU,ATL,945,1110
DL,1294,RDU,ATL,1100,1225
WN,998,RDU,ATL,1130,1255
DL,1177,RDU,ATL,1215,1341
DL,1803,RDU,ATL,1330,1503
DL,1564,RDU,ATL,1440,1609
DL,1077,RDU,ATL,1600,1730
DL,1666,RDU,ATL,1715,1848
DL,1774,RDU,ATL,1830,2009
WN,412,RDU,ATL,1900,2025
DL,743,RDU,ATL,1945,2120
DL,1961,RIC,ATL,600,745
WN,4065,RIC,ATL,600,750
DL,1673,RIC,ATL,710,905
DL,1334,RIC,ATL,936,1123
WN,387,RIC,ATL,1105,1255
DL,2452,RIC,ATL,1218,1409
DL,2399,RIC,ATL,1420,1609
DL,1178,RIC,ATL,1625,1819
DL,1307,RIC,ATL,1759,1953
WN,983,RIC,ATL,1805,1950
DL,1198,RIC,ATL,1917,2110
DL,2505,ROA,ATL,700,835
EV,5143,ROA,ATL,1113,1235
EV,4930,ROA,ATL,1400,1528
EV,5540,ROA,ATL,1700,1830
EV,4897,ROA,ATL,1945,2115
DL,2129,ROC,ATL,600,820
DL,1370,ROC,ATL,1157,1418
DL,1584,ROC,ATL,1725,1952
EV,5278,RST,ATL,1446,1758
WN,2243,RSW,ATL,540,725
DL,2584,RSW,ATL,700,846
DL,967,RSW,ATL,808,955
NK,556,RSW,ATL,928,1104
DL,801,RSW,ATL,1026,1210
DL,1068,RSW,ATL,1220,1408
DL,14,RSW,ATL,1345,1533
DL,1136,RSW,ATL,1635,1824
DL,2396,RSW,ATL,1802,1955
DL,2427,RSW,ATL,1928,2120
WN,1443,RSW,ATL,2000,2145
DL,1592,SAN,ATL,615,1320
DL,347,SAN,ATL,730,1436
DL,1692,SAN,ATL,1057,1804
WN,1816,SAN,ATL,1350,2050
DL,2267,SAN,ATL,1402,2112
DL,1792,SAN,ATL,2230,527
WN,4046,SAT,ATL,540,900
DL,774,SAT,ATL,615,932
DL,553,SAT,ATL,720,1036
DL,1641,SAT,ATL,1059,1420
DL,2132,SAT,ATL,1204,1520
DL,1790,SAT,ATL,1319,1635
DL,2553,SAT,ATL,1630,1950
DL,1871,SAT,ATL,1745,2103
WN,1003,SAT,ATL,1805,2115
DL,2007,SAV,ATL,530,633
DL,2848,SAV,ATL,630,735
DL,2507,SAV,ATL,730,838
DL,1987,SAV,ATL,830,941
DL,1828,SAV,ATL,1015,1127
DL,1990,SAV,ATL,1130,1237
DL,1752,SAV,ATL,1300,1420
DL,1265,SAV,ATL,1442,1600
DL,1983,SAV,ATL,1645,1801
DL,1475,SAV,ATL,1800,1919
DL,1102,SAV,ATL,1940,2057
OO,4820,SBN,ATL,600,759
OO,4699,SBN,ATL,800,1003
OO,4745,SBN,ATL,1225,1420
OO,4688,SBN,ATL,1655,1853
DL,2099,SDF,ATL,600,727
DL,700,SDF,ATL,700,825
DL,2344,SDF,ATL,815,946
DL,1522,SDF,ATL,1004,1130
DL,1302,SDF,ATL,1235,1405
DL,2496,SDF,ATL,1404,1535
DL,2184,SDF,ATL,1651,1818
DL,2064,SDF,ATL,1835,2012
DL,2500,SDF,ATL,1939,2110
DL,1598,SEA,ATL,645,1418
DL,1837,SEA,ATL,800,1542
AS,746,SEA,ATL,955,1731
DL,1132,SEA,ATL,1045,1825
DL,1240,SEA,ATL,1200,1942
DL,2822,SEA,ATL,1445,2215
AS,750,SEA,ATL,1620,2357
DL,1917,SEA,ATL,2231,600
DL,2447,SFO,ATL,600,1330
DL,240,SFO,ATL,745,1517
DL,61,SFO,ATL,850,1627
UA,1602,SFO,ATL,853,1635
DL,1866,SFO,ATL,1157,1932
DL,1680,SFO,ATL,1425,2157
DL,1880,SFO,ATL,1659,22
UA,1806,SFO,ATL,2247,618
DL,2509,SFO,ATL,2255,620
DL,1847,SGF,ATL,605,854
EV,5076,SGF,ATL,1034,1316
EV,5248,SGF,ATL,1400,1640
EV,5065,SGF,ATL,1804,2045
EV,5362,SHV,ATL,600,839
EV,5439,SHV,ATL,705,946
EV,5472,SHV,ATL,800,1040
EV,5056,SHV,ATL,930,1205
EV,4921,SHV,ATL,1222,1500
DL,2153,SHV,ATL,1521,1759
DL,330,SHV,ATL,1725,2005
DL,987,SJC,ATL,2313,638
DL,922,SJU,ATL,825,1120
DL,322,SJU,ATL,1335,1631
DL,506,SJU,ATL,1520,1821
DL,1595,SJU,ATL,1650,1949
DL,2324,SLC,ATL,55,617
DL,1123,SLC,ATL,710,1241
DL,1524,SLC,ATL,830,1410
DL,1740,SLC,ATL,956,1530
DL,1333,SLC,ATL,1105,1635
DL,2154,SLC,ATL,1420,1955
DL,147,SLC,ATL,1530,2055
DL,760,SMF,ATL,1254,2020
DL,2258,SMF,ATL,2252,605
DL,2454,SNA,ATL,645,1408
DL,1918,SNA,ATL,825,1533
DL,2109,SNA,ATL,1248,1954
DL,1362,SRQ,ATL,600,734
DL,1508,SRQ,ATL,700,836
DL,2298,SRQ,ATL,1117,1256
DL,1725,SRQ,ATL,1354,1534
DL,1297,SRQ,ATL,1640,1819
DL,2272,SRQ,ATL,1830,2013
WN,3193,STL,ATL,545,820
DL,1179,STL,ATL,600,833
DL,1080,STL,ATL,710,944
DL,2309,STL,ATL,931,1200
DL,1570,STL,ATL,1126,1359
WN,993,STL,ATL,1245,1515
DL,1423,STL,ATL,1305,1535
DL,2084,STL,ATL,1544,1819
WN,347,STL,ATL,1620,1850
DL,2257,STL,ATL,1708,1944
DL,1834,STL,ATL,1843,2118
DL,926,STT,ATL,1530,1835
DL,2014,SYR,ATL,545,814
DL,2003,SYR,ATL,1152,1420
DL,696,SYR,ATL,1749,2027
DL,2417,TLH,ATL,545,648
DL,957,TLH,ATL,700,805
DL,2356,TLH,ATL,1059,1206
EV,4958,TLH,ATL,1309,1420
EV,5028,TLH,ATL,1542,1645
DL,1360,TLH,ATL,1756,1910
EV,5243,TLH,ATL,2006,2115
DL,2323,TPA,ATL,520,644
WN,2633,TPA,ATL,600,730
DL,1872,TPA,ATL,630,758
WN,2647,TPA,ATL,725,855
DL,2137,TPA,ATL,730,908
DL,969,TPA,ATL,830,1009
DL,1572,TPA,ATL,945,1118
DL,1472,TPA,ATL,1045,1213
WN,280,TPA,ATL,1055,1225
DL,1891,TPA,ATL,1145,1319
DL,2091,TPA,ATL,1245,1426
WN,912,TPA,ATL,1330,1500
DL,1373,TPA,ATL,1345,1522
NK,227,TPA,ATL,1355,1518
DL,811,TPA,ATL,1445,1612
DL,2023,TPA,ATL,1545,1722
WN,2005,TPA,ATL,1635,1800
DL,2172,TPA,ATL,1645,1826
DL,950,TPA,ATL,1745,1925
DL,2081,TPA,ATL,1845,2020
WN,1550,TPA,ATL,1925,2055
DL,84,TPA,ATL,1945,2118
WN,257,TPA,ATL,2015,2145
DL,1152,TRI,ATL,615,722
DL,2572,TRI,ATL,720,835
EV,5171,TRI,ATL,1035,1144
EV,5085,TRI,ATL,1521,1631
EV,5103,TRI,ATL,1638,1749
EV,5099,TRI,ATL,1810,1919
F9,901,TTN,ATL,1410,1625
DL,1867,TUL,ATL,605,902
EV,5084,TUL,ATL,1010,1256
DL,2199,TUL,ATL,1239,1530
DL,2420,TUL,ATL,1534,1827
DL,2198,TUL,ATL,1816,2106
DL,1345,TUS,ATL,715,1239
DL,2626,TUS,ATL,1418,1948
DL,2579,TYS,ATL,830,941
DL,2815,TYS,ATL,1200,1303
DL,835,TYS,ATL,1415,1519
EV,4999,TYS,ATL,1530,1632
DL,798,TYS,ATL,1711,1817
DL,1332,TYS,ATL,1855,2003
EV,5501,VLD,ATL,549,650
EV,5034,VLD,ATL,1215,1318
EV,5295,VLD,ATL,1600,1710
DL,2517,VPS,ATL,519,725
DL,2519,VPS,ATL,720,935
EV,4904,VPS,ATL,920,1130
EV,4878,VPS,ATL,1223,1435
DL,1310,VPS,ATL,1431,1643
DL,2829,VPS,ATL,1629,1844
DL,2442,VPS,ATL,1745,2005
DL,2535,XNA,ATL,600,843
EV,5358,XNA,ATL,946,1225
DL,2401,XNA,ATL,1200,1445
EV,4884,XNA,ATL,1305,1549
EV,5149,XNA,ATL,1838,2120
